"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-05","2.6",," 2145","0.0",,,,"25.0","14.4",,"  180","  190","7.2","10.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-06","5.3",," 1441","7.6",,,,"23.3","18.9",,"  130","  160","8.9","10.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-07","4.2",," 1650","57.4",,,,"22.2","19.4",,"   20","   20","8.1","12.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-08","1.7",," 1450","0.0",,,,"26.1","18.3",,"  320","  330","5.8","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-09","2.6",," 2001","0.0",,,,"26.1","18.9",,"  180","  170","6.3","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-10","4.4",," 2016","26.4",,,,"26.7","20.6",,"  170","  170","9.4","14.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-11","3.3",," 1443","0.0",,,,"28.3","20.0",,"  280","  280","8.1","12.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-12","2.0",," 1206","0.0",,,,"30.0","20.6",,"  300","  290","6.3","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-13","4.4",," 1537","15.2",,,,"31.1","20.6",,"  280","  260","13.4","19.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-14","4.7",," 0054","2.0",,,,"25.6","16.1",,"  330","  330","11.2","14.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-15","2.2",," 1246","0.0",,,,"27.8","16.7",,"  320","  270","5.8","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-16","1.6",," 1324","0.0",,,,"28.9","19.4",,"  230","  230","6.3","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-17","2.2",," 1818","0.0",,,,"28.9","21.7",,"  130","  180","6.7","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-18","1.7",," 1336","36.8",,,,"25.0","17.8",,"  160","  160","8.9","10.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-19","2.6",," 0747","0.0",,,,"24.4","18.3",,"   20","   60","6.7","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-20","3.5",," 2120","0.0",,,,"25.6","17.8",,"  160","  160","6.3","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-21","2.4",," 2240","0.0",,,,"25.6","16.1",,"  150","  150","6.3","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-22","3.3",," 1948","0.0",,,,"27.8","18.9",,"  180","  170","7.6","10.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-23","1.7",," 1540","2.3",,,,"26.7","21.1",,"  130","  160","5.4","6.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-24","1.7",," 1641","0.0",,,,"31.1","22.8",,"  290","  300","6.7","9.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-25","1.9",," 2208","2.5",,,,"33.3","21.7",,"  330","  340","13.9","17.0",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-26","2.2",," 1532","7.9",,,,"30.0","21.1",,"  130","  180","7.2","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-27","3.3",," 1311","1.3",,,,"27.8","21.7",,"  170","  140","9.4","11.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-28","2.9",," 1405","15.7",,,,"30.0","21.1",,"  170","  160","7.6","9.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-29","3.0",," 2015","0.0",,,,"29.4","20.0",,"  140","  180","7.2","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-06-30","2.6",," 1111","20.6",,,,"27.2","22.2",,"  270","  270","8.1","10.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-01","4.3",," 1850","0.8",,,,"27.2","23.3",,"  180","  180","8.1","12.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-02","4.0",," 1434","14.7",,,,"27.8","22.8",,"  170","  170","9.8","12.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-03","3.0",," 1519","0.3",,,,"28.9","22.2",,"  180","  180","7.2","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-04","3.9",," 1853","0.0",,,,"30.0","23.3",,"  180","  180","8.1","10.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-05","2.9",," 1217","0.0",,,,"31.1","23.9",,"  180","  180","6.7","9.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-06","2.6",," 1501","0.0",,,,"32.8","25.0",,"  170","  180","6.3","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-07","3.0",," 1752","0.5",,,,"32.2","23.3",,"  310","  310","9.8","13.0",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-08","2.2",," 1443","0.0",,,,"29.4","22.2",,"  300","  250","5.8","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-09","2.0",," 1712","0.0",,,,"30.0","23.3",,"  170","  170","5.4","6.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-10","2.7",," 1922","6.1",,,,"31.1","23.3",,"  190","  190","10.3","14.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-11","2.0",," 0453","0.0",,,,"28.9","23.3",,"  330","  240","5.4","6.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-12","3.8",," 1211","54.4",,,,"25.0","20.0",,"   40","   40","7.6","10.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-13","3.1",," 1740","0.0",,,,"28.9","20.6",,"  170","  160","6.7","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-14","3.3",," 1555","0.0",,,,"30.0","24.4",,"  130","  140","6.7","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-15","1.8",," 1548","0.0",,,,"32.2","23.3",,"  130","  140","5.4","5.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-16","2.1",," 1029","0.0",,,,"32.8","26.1",,"  360","  350","6.3","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-17","1.6",," 1237","0.0",,,,"33.3","25.6",,"   60","   70","4.0","5.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-18","2.2",," 1409","0.0",,,,"33.9","25.6",,"  130","  130","6.7","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-19","2.5",," 1650","0.0",,,,"34.4","27.2",,"  200","  210","6.3","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-20","2.9",," 1138","0.0",,,,"33.3","26.7",,"  270","  270","6.3","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-21","1.9",," 1540","17.5",,,,"30.0","23.9",,"   20","  360","11.6","15.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-22","2.8",," 2006","1.5",,,,"30.0","23.9",,"  170","  180","6.7","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-23","1.9",," 1551","6.6",,,,"30.0","23.3",,"  270","  280","6.3","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-24","3.1",," 2343","0.0",,,,"28.3","22.8",,"   20","   20","6.3","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-25","3.7",," 0123","0.0",,,,"23.9","18.3",,"  360","  350","7.2","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-26","2.7",," 1528","0.0",,,,"26.7","20.6",,"  170","  140","5.8","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-27","3.5",," 1645","0.0",,,,"27.8","21.7",,"  140","  180","8.1","10.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-28","3.3",," 2348","0.0",,,,"28.3","22.8",,"  310","  320","7.2","10.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-29","3.0",," 1612","0.0",,,,"27.8","20.0",,"  320","  340","6.3","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-30","2.0",," 1301","0.0",,,,"27.2","17.8",,"  130","  130","6.3","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-07-31","2.5",," 1828","0.0",,,,"26.1","20.6",,"  170","  170","8.1","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-01","2.3",," 0633","20.1",,,,"27.8","20.0",,"  140","  140","8.1","10.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-02","2.2",," 1433","0.0",,,,"28.9","20.0",,"  180","  180","7.2","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-03","1.3",," 1328","1.0",,,,"25.6","20.0",,"  340","  340","5.8","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-04","3.7",," 1750","0.0",,,,"26.7","18.9",,"  330","  330","7.6","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-05","3.1",," 1557","0.0",,,,"24.4","17.8",,"  140","  150","5.8","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-06","3.8",," 1925","0.5",,,,"23.3","20.6",,"  140","  140","7.6","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-07","4.9",," 1624","0.5",,,,"27.2","21.1",,"  170","  140","8.1","10.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-08","4.3",," 1920","0.0",,,,"29.4","23.3",,"  170","  180","7.6","10.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-09","2.3",," 1600","24.1",,,,"31.7","24.4",,"  270","  290","12.5","17.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-10",,,,"0.0",,,,"27.8","21.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-11","1.8",," 1652","0.0",,,,"26.7","21.1",,"  170","  160","5.4","6.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-12","1.3",," 1446","0.0",,,,"28.3","22.2",,"  130","  130","4.0","4.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-13","2.8",," 2019","14.2",,,,"28.3","22.2",,"  320","  310","11.2","13.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-14","4.9",," 0330","0.0",,,,"23.3","17.8",,"  330","  320","9.8","11.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-15","2.6",," 0200","0.0",,,,"23.3","17.2",,"  150","  340","5.8","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-16","1.3",," 2047","0.0",,,,"25.0","15.6",,"  140","  140","5.4","5.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-17","3.3",," 1143","0.0",,,,"25.0","17.8",,"  100","   70","6.3","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-18","2.2",," 1355","1.5",,,,"22.8","18.3",,"  350","  350","6.7","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-19","1.7",," 1351","0.0",,,,"23.9","17.8",,"  180","  260","4.0","5.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-20","2.1",," 1631","0.0",,,,"27.8","18.3",,"  170","  170","6.3","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-21","3.2",," 1830","1.0",,,,"28.9","21.1",,"  180","  180","7.2","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-22","1.9",," 1711","0.8",,,,"30.6","21.7",,"  300","  290","5.8","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-23","2.5",," 1204","0.0",,,,"25.6","18.3",,"  340","  340","5.4","6.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-24","3.6",," 0811","0.0",,,,"26.1","18.9",,"  130","   40","6.3","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-25","2.5",," 1631","0.0",,,,"24.4","17.8",,"  140","  130","5.8","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-26","2.3",," 1449","0.0",,,,"30.0","17.8",,"  130","  130","7.2","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-27","2.0",," 1023","0.5",,,,"30.0","21.7",,"  100","  330","5.4","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-28","1.4",," 1442","0.3",,,,"28.3","22.8",,"  260","  280","5.8","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-29","3.7",," 0141","0.0",,,,"27.2","21.1",,"  130","   30","7.2","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-30","3.0",," 1250","0.0",,,,"27.2","20.6",,"  140","  140","8.1","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-08-31","3.2",," 1441","0.0",,,,"30.0","21.7",,"  160","  170","7.6","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-01","2.9",," 1158","0.0",,,,"28.9","21.7",,"  130","  140","7.2","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-02","1.9",," 0100","0.5",,,,"31.1","22.2",,"  130","  230","5.8","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-03","4.0",," 1226","0.0",,,,"27.8","21.7",,"  330","  330","7.2","9.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-04","2.6",," 1504","0.0",,,,"25.6","16.7",,"  140","  140","6.7","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-05","2.9",," 1129","0.0",,,,"27.8","18.3",,"  310","  330","7.2","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-06","3.0",," 0916","0.0",,,,"22.2","17.2",,"  120","   20","6.3","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-07","1.9",," 1448","0.0",,,,"25.0","15.6",,"  130","  140","6.7","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-08","2.9",," 2144","0.0",,,,"28.9","18.9",,"   20","   30","6.7","9.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-09","3.0",," 0011","0.0",,,,"23.9","17.8",,"   50","   50","6.3","9.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-10","3.4",," 1518","0.0",,,,"29.4","21.1",,"  170","  180","7.2","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-11","3.2",," 1616","0.0",,,,"31.1","22.8",,"  170","  160","8.9","10.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-12","2.5",," 1433","17.8",,,,"29.4","21.1",,"  300","  300","9.8","14.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-13","3.8",," 1735","0.0",,,,"24.4","17.8",,"  330","  310","8.1","10.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-14","3.4",," 0010","0.0",,,,"20.0","12.8",,"  330","  330","7.2","9.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-15","2.7",," 1303","0.0",,,,"22.2","11.7",,"  130","  140","7.6","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-16","2.7",," 2340","0.3",,,,"21.7","16.7",,"   20","   20","6.3","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-17","4.1",," 1047","0.0",,,,"18.3","11.7",,"  130","  360","7.6","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-18","1.9",," 0001","0.0",,,,"19.4","11.1",,"  130","  130","5.8","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-19","2.0",," 1102","0.0",,,,"21.7","11.7",,"  120","  130","7.6","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-20","3.1",," 1343","0.0",,,,"23.3","13.3",,"  140","  130","6.7","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-21","4.0",," 1309","15.7",,,,"23.9","17.2",,"  170","  170","10.3","12.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-22","3.3",," 1200","0.0",,,,"21.7","15.0",,"  360","  360","7.2","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-23","3.0",," 0756","0.0",,,,"18.9","12.2",,"  360","  360","7.2","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-24","2.0",," 0739","0.0",,,,"21.7","10.6",,"  360","  360","5.8","6.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-25","1.3",," 0854","0.0",,,,"22.2","11.7",,"   30","   20","3.6","4.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-26","1.7",," 1336","0.0",,,,"22.2","14.4",,"  140","  120","4.0","5.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-27","2.2",," 2114","0.0",,,,"21.1","16.1",,"  120","  120","7.2","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-28","2.6",," 1955","0.0",,,,"21.1","16.1",,"  130","  120","7.2","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-29","2.1",," 2116","0.0",,,,"22.8","14.4",,"  120","  120","5.8","6.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-09-30","1.5",," 1554","0.0",,,,"22.2","13.3",,"  130","  130","4.5","5.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-10-01","1.7",," 1240","0.0",,,,"25.0","14.4",,"  130","  130","5.8","6.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-10-02",,," 1540","0.0",,,,"28.3","20.0",,"  290","  280","5.4","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-10-03","1.0",," 1426","0.0",,,,"25.6","17.2",,"  120","  130","4.0","4.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-10-04",,,,"0.0",,,,"27.2","18.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-10-05",,,,"0.0",,,,"27.2","20.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-10-06",,,,"0.0",,,,"27.8","22.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2013-10-07",,,,"24.9",,,,"25.6","16.1",,,,,,,,,,
